post_number,post_link,board,content,date
904586,https://theqoo.net/beauty/3584215002?page=7359,beauty,살까말까 했는데 예쁘당,25.01.23
904728,https://theqoo.net/beauty/3584942178?page=7352,beauty,선런칭인 거지 안 들어오는 건 아녀,25.01.24
904728,https://theqoo.net/beauty/3584942178?page=7352,beauty,선런칭이고 나중에 다 풀림 근데 선런칭이 젤 싸지 롬앤은 원래 저렴한 편이니까 파격적으로 할인을 안해서,25.01.24
904728,https://theqoo.net/beauty/3584942178?page=7352,beauty,ㅁㅈ 롬앤은 선런칭때가 젤 싼거같애,25.01.24
904419,https://theqoo.net/beauty/3583462610?page=7367,beauty,헐 그런거였어??,25.01.23
904419,https://theqoo.net/beauty/3583462610?page=7367,beauty,덬 덕분에 브러쉬뜨는 조합으로 구매했다 고마워!!,25.01.23
903946,https://theqoo.net/beauty/3581272762?page=7391,beauty,와 러디피치를 모를수가 진짜 존예,25.01.21
903946,https://theqoo.net/beauty/3581272762?page=7391,beauty,@1 유명템이었나...!!,25.01.21
904032,https://theqoo.net/beauty/3581723279?page=7387,beauty,와 이게 되는구아,25.01.22
904032,https://theqoo.net/beauty/3581723279?page=7387,beauty,ㅊㅋㅊㅋ,25.01.22
904032,https://theqoo.net/beauty/3581723279?page=7387,beauty,@1 그니까 나 이런거 진짜 남들 이야기인줄...,25.01.22
904032,https://theqoo.net/beauty/3581723279?page=7387,beauty,흐허어어 야무지게 사자,25.01.22
904032,https://theqoo.net/beauty/3581723279?page=7387,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/22 22:02:21)",25.01.22
903856,https://theqoo.net/beauty/3580855927?page=7395,beauty,배송안함? 그럼 될텐데,25.01.21
903856,https://theqoo.net/beauty/3580855927?page=7395,beauty,ㄱㄱ,25.01.21
903856,https://theqoo.net/beauty/3580855927?page=7395,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/04/17 00:06:21)",25.01.21
903767,https://theqoo.net/beauty/3580447872?page=7400,beauty,ㅇㅇ 이거는 공홈이랑 직잭에서만 팔음,25.01.21
903767,https://theqoo.net/beauty/3580447872?page=7400,beauty,@1 헉 ㅠㅠ 땡큐,25.01.21
903767,https://theqoo.net/beauty/3580447872?page=7400,beauty,이거 공홈도 없고 직잭 단독일걸?? 공홈에 없서ㅠㅠㅠ저번에 사려고했는뎅,25.01.21
903767,https://theqoo.net/beauty/3580447872?page=7400,beauty,그거 조은데 공홈에라도 풀엇으면 좋겠음 직잭 안쓰는디ㅠ,25.01.21
903767,https://theqoo.net/beauty/3580447872?page=7400,beauty,참고로 틴트 아니고 그냥 립글로스임,25.01.21
904931,https://theqoo.net/beauty/3585946970?page=7342,beauty,ㅋㅋㅋㅋㅋ나  한명한테 보냈는데 이랬으려나,25.01.25
903082,https://theqoo.net/beauty/3578269664?page=7434,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/20 19:27:33)",25.01.19
903082,https://theqoo.net/beauty/3578269664?page=7434,beauty,11번가에서 t멤 있으면 51200원 나온당 농협카드 있으면 48240원까지 빠짐,25.01.19
903082,https://theqoo.net/beauty/3578269664?page=7434,beauty,지마켓에서는 그냥 주는 쿠폰만으로 51800원 근데 여긴 호수제한이 있고 호수 제한 없는건 52430원,25.01.19
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,ㅇㅎ 가격 완전 좋네 스펀지까지,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,오 19900원이면 에어 팔레트 하나 사고 나머지 다 증정받는 가격이네 ㅋㅋㅋㅋ,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,오 아직도 품절이 안됐네 고민되게,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/18 13:22:44)",25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,@1 @2 라떼는 선임만 보고 무지성결제 했는데 가격 괜찮은거구나!! 다행,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,@3 같이 사자 ㅎㅎㅎㅎ,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,저 블러셔 엊그제 사서 고민된다ㅜㅜ라떼...,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,괜찮아보여서 봤는데 구성은 쉐이드앤섀도우팔레트만 적혀있더라ㅠ사진은 저런데 에어도 포함될지를모르겠어,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,@8 근데 상세페이지는 에어만 있던데 헷갈리네 보통 클리오는 메인사진 그대로 럭박보내던데,25.01.18
902790,https://theqoo.net/beauty/3577120988?page=7449,beauty,@8 @9 쿨톤구성은 쉐이드앤쉐도우긴한데...ㅠㅠ 웜턴 후기는 다 라떼는선임이라 아직 희망가지는중...ㅠㅠㅠ ㅈㅂㅈㅂ,25.01.18
902399,https://theqoo.net/beauty/3575479763?page=7468,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/21 18:24:05)",25.01.17
902399,https://theqoo.net/beauty/3575479763?page=7468,beauty,난 그냥 취소하고 진정한 딜을 기다릴래,25.01.17
902399,https://theqoo.net/beauty/3575479763?page=7468,beauty,지그재그가 25펀데도 마일리지 먹이면 몇백원 더 싼것도있고 걍 평균딜같아,25.01.17
902400,https://theqoo.net/beauty/3575489854?page=7468,beauty,"에이블리가 무신사, 직잭보다 이용자 많댜 ㅋㅋㅋㅋ 선착 늘 빨리 차더라",25.01.17
902387,https://theqoo.net/beauty/3575425493?page=7469,beauty,오 고마워!,25.01.17
902387,https://theqoo.net/beauty/3575425493?page=7469,beauty,"https://m.a-bly.com/events/996a19cb
@1 😘",25.01.17
902387,https://theqoo.net/beauty/3575425493?page=7469,beauty,ㄱㅅㄱㅅ,25.01.17
902387,https://theqoo.net/beauty/3575425493?page=7469,beauty,헉고마웡 네이밍 럭키박스사써,25.01.17
902387,https://theqoo.net/beauty/3575425493?page=7469,beauty,선착순으로 천명 사용하면 종료라는데 살 걸 못정하겠다,25.01.17
902117,https://theqoo.net/beauty/3574176719?page=7482,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/21 02:06:20)",25.01.16
902117,https://theqoo.net/beauty/3574176719?page=7482,beauty,그래도 쿠폰에서 적용되는 상품 보니까 쿠폰을 못 쓰는건 아니고 3ce나 힌스같은건 적용되네 빨리 써야겠다,25.01.16
902117,https://theqoo.net/beauty/3574176719?page=7482,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/07 03:45:21)",25.01.16
902117,https://theqoo.net/beauty/3574176719?page=7482,beauty,헐.. ㅜㅜ 머야,25.01.16
902117,https://theqoo.net/beauty/3574176719?page=7482,beauty,나도 사려던거 막혔다ㅜㅜ,25.01.16
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,헐.. 너무해,25.01.15
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/15 10:47:08)",25.01.15
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,일요일까지가 공연이라 그때까지만 됐다고 본듯,25.01.15
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,어 뭐야 3월까지인줄,25.01.15
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,@3 발급만 일요일이고 3월까지 쓸 수 있는거 아냐? 다른 브랜드들은 되는데,25.01.15
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,이거 원래 2만원 한도 있었나..?지금 보니까 최대 2만원이네,25.01.15
901782,https://theqoo.net/beauty/3572919442?page=7499,beauty,헐..? 3월까지였나 기간 더 길었던 것 같은데 바뀐건가,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/20 10:30:04)",25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,👍,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,고마워!! 샀다,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,요즘 이거 잘 쓰고 있는데 좋더라,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/03/12 16:59:52)",25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,고마워 덕분에 샀어 배송비 없으니 공짜같은 기분~,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,ㄱㅅㄱㅅ 고마워 패드 있지만 너무 싸서  그래도 사봤다!!!,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,고마워 샀다!,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/12/24 02:18:17)",25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,고마어,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,고마워,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,품절..ㅠㅠ,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,고마워!!,25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/02/19 11:51:18)",25.01.15
901793,https://theqoo.net/beauty/3572979847?page=7499,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/16 14:07:28)",25.01.16
901559,https://theqoo.net/beauty/3571687528?page=7510,beauty,"뷰티위크 이벤트에만 줌
뷰티위크 저번주에 끝났어",25.01.14
901559,https://theqoo.net/beauty/3571687528?page=7510,beauty,@1 오 노웅 ㅠㅠㅠㅠ,25.01.14
901628,https://theqoo.net/beauty/3571915511?page=7507,beauty,뮤드 마스카라도 그렇더라ㅋㅋ,25.01.14
901628,https://theqoo.net/beauty/3571915511?page=7507,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/07 03:45:29)",25.01.14
901628,https://theqoo.net/beauty/3571915511?page=7507,beauty,어 나 어제 랜덤쿠폰 먹여서 샀는뎅.. 그 수채화 어쩌고 튜브에 든거. --> 지금 오늘 받은 쿠폰 적용해보려니 안되네 ㅋㅋㅋ 오늘 막았나바 왜지..,25.01.14
901407,https://theqoo.net/beauty/3570995407?page=7518,beauty,나도ㅠㅠ러브 사고픔,25.01.13
901150,https://theqoo.net/beauty/3569659540?page=7531,beauty,ㅇㅇ 올영한정아닌이상,25.01.13
901150,https://theqoo.net/beauty/3569659540?page=7531,beauty,@1 캬어아아아아아아악 아웃오브디스월드 내놔 올영!!!!!,25.01.13
901150,https://theqoo.net/beauty/3569659540?page=7531,beauty,하 글레이즈드 도넛 무신사에도 내줫으면....하......,25.01.13
901396,https://theqoo.net/beauty/3570930728?page=7519,beauty,무신사 아니고??,25.01.13
901396,https://theqoo.net/beauty/3570930728?page=7519,beauty,무신사였구 끝났음,25.01.13
900876,https://theqoo.net/beauty/3568233909?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/14 02:13:22)",25.01.11
900876,https://theqoo.net/beauty/3568233909?page=7545,beauty,@1 쿠폰등록에 카리나 쿠폰 쳤는데도 안되서ㅠ,25.01.11
900876,https://theqoo.net/beauty/3568233909?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/15 20:51:50)",25.01.11
900876,https://theqoo.net/beauty/3568233909?page=7545,beauty,@3 우와 됐다 고마워ㅜㅜ,25.01.11
900876,https://theqoo.net/beauty/3568233909?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/06/06 12:16:42)",25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마웡,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마워!!,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/11 16:18:35)",25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/06 16:49:54)",25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,오오 고마워!,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/10/19 14:17:31)",25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마워 카리나는 신이에요,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,와 고마워,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,곰마옹,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마워,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,ㄱㅁㅇ,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마오,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,ㄱㅅㄱㅅ,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마워~,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마워!! 역시 카리나는 신이에요,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,왕 고마옹,25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/05/13 10:05:41)",25.01.11
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,짱조아,25.01.12
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,고마우ㅓ,25.01.12
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,어된다 고마워!,25.01.12
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/12 00:50:24)",25.01.12
900870,https://theqoo.net/beauty/3568202413?page=7545,beauty,발행종료래,25.01.12
901067,https://theqoo.net/beauty/3569217532?page=7535,beauty,나는 2.5 나오는데 다 다른가? 뒤죽박죽이네,25.01.12
901067,https://theqoo.net/beauty/3569217532?page=7535,beauty,"적립금까지 써도 2,4인데 뭐지",25.01.12
901067,https://theqoo.net/beauty/3569217532?page=7535,beauty,그냥 나오는가격이 아니군아 연어하다가 설렜네,25.01.12
901067,https://theqoo.net/beauty/3569217532?page=7535,beauty,엥 어디서 19나오지,25.01.12
901067,https://theqoo.net/beauty/3569217532?page=7535,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/13 00:30:37)",25.01.12
901067,https://theqoo.net/beauty/3569217532?page=7535,beauty,카리나쿠폰?,25.01.12
900655,https://theqoo.net/beauty/3567219589?page=7556,beauty,오 고마워!,25.01.11
900655,https://theqoo.net/beauty/3567219589?page=7556,beauty,고마워!!,25.01.11
900431,https://theqoo.net/beauty/3566239932?page=7567,beauty,ㄱㅅㄱㅅ,25.01.10
900431,https://theqoo.net/beauty/3566239932?page=7567,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/03/14 12:31:17)",25.01.10
900645,https://theqoo.net/beauty/3567182211?page=7556,beauty,뭔가 있다없다하더라ㅠㅠ,25.01.11
900645,https://theqoo.net/beauty/3567182211?page=7556,beauty,@1 그르네.. 보니까 장바구니에 담아놨는데 품절+재입고 알림제한 까지 걸려있음 흑.. 30퍼 존버중이었는데,25.01.11
900645,https://theqoo.net/beauty/3567182211?page=7556,beauty,오프라 하라 상품전시 있다없다 함 또 금방들어와,25.01.11
900645,https://theqoo.net/beauty/3567182211?page=7556,beauty,@3 고마와.. 부디 꼭 30퍼를 쓸수 있기를 🥹,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,이거 좋아........ 별론데 뱔론데? 하면서도 이고밖에 안쓰는 나를 발견,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,@1 진심 대체품 분명 있을 거라고 이것저것 다 써봐도 결국 여기로 돌아와..,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,쓸 때 쿠션용이랑 그냥 일반이랑 사용감은 차이 없옹??? 그냥 싼거 살까 쿠셩용...,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,@3 응 똑같아!!!! 오히려 나는 긴게 좀더 훌렁훌렁해서 내 컨트롤을 약간 벗어나는 느낌? 빨리 넓은면적 팍팍 발라야 될때 말고는 쿠션용이 좋았어.. 일반은 그냥 화장대 두는 용으로 두개 삼,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,오 나이거 촉촉퍼프 궁금했었는데 덕분에 따라삿당 ㅎㅎ,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,@5 흐흐흐 잘맞기를!!,25.01.11
900647,https://theqoo.net/beauty/3567192684?page=7556,beauty,나도 이거 궁금했었는데 원덬픽이랑 똑같이 사봤다ㅋㅋ 고마워!,25.01.11
900075,https://theqoo.net/beauty/3564914135?page=7585,beauty,오 ㄱㅅㄱㅅ,25.01.09
899988,https://theqoo.net/beauty/3564370955?page=7589,beauty,헐 왜바뀜ㅠㅠ아놔,25.01.08
899988,https://theqoo.net/beauty/3564370955?page=7589,beauty,포토리뷰 열심히 쓰다가 바뀌고 나서 안씀..,25.01.08
899988,https://theqoo.net/beauty/3564370955?page=7589,beauty,"저것도 구매 확정하고 한달이였나 이래가지고 쓰려던 거 깜빡하면 저 푼돈도 날리는 거임
왜 아냐고? 나 리뷰 10개 날렸어요... 눈물이 나요",25.01.08
899988,https://theqoo.net/beauty/3564370955?page=7589,beauty,@3 ㅁㅈ 갑자기 한달내로 바뀜 몇개 날리고 그냥 포기함ㅋㅋㅋㅠ,25.01.08
899988,https://theqoo.net/beauty/3564370955?page=7589,beauty,언제 바뀜 ? 얼탱,25.01.08
899945,https://theqoo.net/beauty/3564188582?page=7591,beauty,난 앱테크처럼ㅋㅋ상점열리면 보통 배민포인트로 바꿔먹음ㅋㅋㅋ,25.01.08
899945,https://theqoo.net/beauty/3564188582?page=7591,beauty,매일 랜덤 포인트 주는 이벤트 있었는데 거기서 나옴,25.01.08
899945,https://theqoo.net/beauty/3564188582?page=7591,beauty,"@1 아 상점이 매번 열려있는게 아니구나
@2 에이블리 자주 들어가봐야디",25.01.08
899945,https://theqoo.net/beauty/3564188582?page=7591,beauty,@2 그런건 며칠지나면 소멸되지않아?ㅠㅠ,25.01.08
899945,https://theqoo.net/beauty/3564188582?page=7591,beauty,@4 몰라 이번에는 남아있더라고,25.01.08
899894,https://theqoo.net/beauty/3563962406?page=7594,beauty,"올영 반품건들 싸게 판매한 것 같아
브러시 들어 있는거 올영 단독 기획이었거든",25.01.08
899894,https://theqoo.net/beauty/3563962406?page=7594,beauty,"이거 올영 기획맞음 내가 저거 삿었음ㅋㅋㅋ
올영이 또 반품했군아",25.01.08
899845,https://theqoo.net/beauty/3563751525?page=7596,beauty,오히려 좋아,25.01.08
899851,https://theqoo.net/beauty/3563769123?page=7596,beauty,ㅁㅅㅅ는 뜸,25.01.08
899723,https://theqoo.net/beauty/3563268380?page=7602,beauty,오 부럽다 ㅊㅋㅊㅋ,25.01.08
899723,https://theqoo.net/beauty/3563268380?page=7602,beauty,나 안쓴 쿠폰 소진됐다 문자왓는디 개이득 ㅋㅋㅋㅋ,25.01.08
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/13 06:11:16)",25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,근데 이번건 매드피치 빼고 마이너 브랜드라 쫌 힘들었다ㅋㅋㅋㅋ,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,나도 루리디아 팔레트 장바구니에 넣어둔 상태여서 빨랐음,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 나도 장바구니 언제나 물욕으로 개낌,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,나도 위시 항상 있는데 이번엔 5일간 쓸수있다는것도 쿠폰에 적혀있었고 되는 품목이 워낙 많아서 둘러보다가 못산거,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,ㅇㅈ,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,나 금액 개크길래 뭐지? 이랬는데 루리디아 팔레트 옛날옛적에 담아놔서 2개 금액이더라 ㅁㅊ 진짜 이럴 때만 개성실함,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,ㄴㄴ소용없음 나도 그러는데 맨날 시간 지나보면 아 근데 이거말고 뭐 없나 찾아보게 됨 ㅅㅂ ㅋㅋ,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,아 개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,ㄴㄷ 약간 정가주고사긴아깝고 근데가끔 생각나는 아이들,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,나도 온갖 장바구니들을 위시리스트로 사용중ㅋㅋㅋㅋㅋㅋㅋ,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,ㄴㄷㅋㅋㅋㅋㅋㅋㅋㅠㅠ,25.01.07
899667,https://theqoo.net/beauty/3562956891?page=7605,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/28 18:44:49)",25.01.07
899648,https://theqoo.net/beauty/3562903928?page=7606,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/09 01:23:30)",25.01.07
899648,https://theqoo.net/beauty/3562903928?page=7606,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/07 23:20:15)",25.01.07
899648,https://theqoo.net/beauty/3562903928?page=7606,beauty,나도ㅠㅠ,25.01.07
899660,https://theqoo.net/beauty/3562933570?page=7605,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/08 00:51:24)",25.01.07
899660,https://theqoo.net/beauty/3562933570?page=7605,beauty,아.. 많이 발급받긴 했나보다 ㅠㅠ,25.01.07
899660,https://theqoo.net/beauty/3562933570?page=7605,beauty,우쒸,25.01.07
899660,https://theqoo.net/beauty/3562933570?page=7605,beauty,패션도 포함이라 많이 퍼졌을듯ㅋㅋ,25.01.07
899660,https://theqoo.net/beauty/3562933570?page=7605,beauty,트위터에도 알티 엄청 됐더아,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/07 23:22:51)",25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,아 개짜증나 다 담아놨었는데ㅡㅡ,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,발급받은거 뺏는건 너무해,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,@1 ㅇㅇ 그건 너무 아쉬움 말을 좀 제대로 해놓지,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,@1 ㄹㅇ 고지를 제대로 안한수준이아니잖아,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,결제순이면 바로 샀지!!!ㅠㅠㅠㅠㅠ,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,소상공인쿠폰은 꾸준히 사용선착순이긴 했어서...,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/03/22 16:19:23)",25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,@7 아 그래? 난 이번에 첨봐서 몰랏음 아마 대부분 다 그 쿠폰 존재를 첨알았던거같기도 하고,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,아냐 소진공 지난번엔 다운순이었어 사용순 아니었음ㅠ,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,@10 22,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,@10 오잉,25.01.07
899649,https://theqoo.net/beauty/3562906048?page=7606,beauty,@10 ....ㅠ,25.01.07
899631,https://theqoo.net/beauty/3562892475?page=7607,beauty,1 아님 4,25.01.07
899631,https://theqoo.net/beauty/3562892475?page=7607,beauty,1,25.01.07
899631,https://theqoo.net/beauty/3562892475?page=7607,beauty,1아님5 어디꺼인지알수있을까?,25.01.07
899631,https://theqoo.net/beauty/3562892475?page=7607,beauty,1111,25.01.07
899646,https://theqoo.net/beauty/3562902020?page=7606,beauty,개짱나;;,25.01.07
899617,https://theqoo.net/beauty/3562861681?page=7607,beauty,소진공? 브랜드마다 적용되는 수량 있어서 선착으로 그거 다 차면 그 브랜드는 더 안 먹힌대,25.01.07
899617,https://theqoo.net/beauty/3562861681?page=7607,beauty,ㄴㄷ이거 궁금,25.01.07
899617,https://theqoo.net/beauty/3562861681?page=7607,beauty,@1 아헐 브랜드별로 수량이있구나...,25.01.07
899617,https://theqoo.net/beauty/3562861681?page=7607,beauty,아까 쿠폰 안먹히는 브랜드 늘어나는거 보면 수량 할당 끝나면 안되는거 같아 얼른써,25.01.07
899587,https://theqoo.net/beauty/3562804780?page=7609,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/27 20:46:17)",25.01.07
899587,https://theqoo.net/beauty/3562804780?page=7609,beauty,"https://zigzag.kr/events/3ea823a2-42fd-4baa-9f33-783f6af5742f
여기서 볼 수 있는데 찾는데 너무 어려움",25.01.07
899587,https://theqoo.net/beauty/3562804780?page=7609,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/02/17 06:22:24)",25.01.07
899587,https://theqoo.net/beauty/3562804780?page=7609,beauty,난 바지 삼ㅋㅋㅋ,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,플뢰르 나 출시 전부터 계속 봐온건데 이 가격 나온적 처음이야,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,플뢰르 봄웜도 쓸수잇다는거보니 꽤나웜한듯,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,@1 헐 그래? 그럼 덬 믿고 갈겨볼게!!!!! 단호해줘서 고마워,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/01/13 06:11:16)",25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,@2 헉 다시 고민된다 웜..한건 안받거든ㅠㅠㅠ 클리오 스쿱도 애매했는데ㅠㅠㅠㅠㅠㅠ,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,@4 투표 고마워요.. 갈팡질팡 미쳐,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,플뢰르를 들이고 싶으면 지금 사는 게 좋을듯 1덬말대로 나도 플뢰르 이 가격인거 처음 봐서... 근데 색만 보면 러버블이 더 덬한텐 예쁠거같애,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,좌측 아래 두개 빼곤 괜찮을거 같아서 난 플뢰르 샀어! 러버블은 흔한거 같기도 해서,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,플뢰르 저 가격 잘 안 나와서 나는 플뢰르,25.01.07
899577,https://theqoo.net/beauty/3562791083?page=7609,beauty,"@7 @8 @9 조언 고마워!! 일단 샀어요!!! 다들 새해 복 많이 받어,,,,🍀",25.01.07
899573,https://theqoo.net/beauty/3562786144?page=7610,beauty,잘했어 이거 브랜드별 선착 수량이라 차면 그 브랜드는 못 사,25.01.07
899573,https://theqoo.net/beauty/3562786144?page=7610,beauty,@1 헐 그런 조건도 있었구나ㅠㅠ 고마워,25.01.07
899571,https://theqoo.net/beauty/3562779957?page=7610,beauty,ㄱㄱ,25.01.07
899571,https://theqoo.net/beauty/3562779957?page=7610,beauty,저거 어제도 저가격 나오던데 걍 랜덤쿠폰 30이상 노리고 존버해볼까 고민중,25.01.07
