number,category,title,has_image,comment_count,date,view_count,link,board,content,image_count
903946,잡담,에이블리에서 투쿨 브러쉬 샀는데 틴트 소매넣기 해줌..ㅋㅋ,False,2,25.01.21,961,https://theqoo.net/beauty/3581272762?page=7391,beauty,"30% 쿠폰 줄 때
어떤 덬이 추천한 휴대용 브러쉬 2개 샀는데..
택배 뜯어보니 임박상품 틴트 소매넣기 해놨네 ㅋㅋ
근데 그 컬러가 너무 이뻐서 놀람... 끌레르 틴트 러디피치",0
903856,잡담,지그재그 클리오 랜덤박스 구성품 이렇다는데 환불 할말,True,3,25.01.21,1987,https://theqoo.net/beauty/3580855927?page=7395,beauty,"ㅠㅠㅠ라떼는선임..... 이대로 단종인가봐
하 19900원이면 괜찮긴한데 딱히 필요하진 않았어서...
이거 환불되긴 하겠지?",1
903767,잡담,삐아 오버글레이즈 틴트(스틱X)은 지그재그 단독이야?,False,5,25.01.21,1111,https://theqoo.net/beauty/3580447872?page=7400,beauty,"올영에도 없고 에이블리에도 없고...
구매처가 직잭밖에 안보이네??",0
903082,잡담,헤라 블랙쿠션 무신사에서 지금 본품+리필 53000원에 살수있는데 살까 말까.. ?,False,3,25.01.19,864,https://theqoo.net/beauty/3578269664?page=7434,beauty,존버해야되나..? 넘 비쌈..?,0
902790,잡담,지그재그 럭키박스 제발 라떼는선임 왔으면🥺,True,10,25.01.18,1433,https://theqoo.net/beauty/3577120988?page=7449,beauty,제발.......,1
902720,잡담,무신사 25퍼에 이거 먹히네,True,0,25.01.18,2658,https://theqoo.net/beauty/3576851875?page=7452,beauty,혹시 관심 있는 덬들 ㄱㄱ,1
902400,잡담,에이블리 선착 빠르다,False,1,25.01.17,2252,https://theqoo.net/beauty/3575489854?page=7468,beauty,ㄱ사고 난 뒤에 들어가니까 백오십이엇음,0
902399,잡담,에이블리 30퍼 결제하고 보니 다 다른데서 그정도로 살수 있네,False,3,25.01.17,2159,https://theqoo.net/beauty/3575479763?page=7468,beauty,"다는 아니고 세일하는 지마켓이라든가 쿠폰적용해서 살수있는가격이야
그렇게 싼가격이 아니었어 ㅋㅋㅋㅋ
내가 산것만 이러나 ㅠ
매드피치 블러셔랑 3ce 블러셔 샀는데",0
902387,잡담,왜 에이블리 얘기 없어? 30퍼쿠폰 선착순 들어왔는데 (링크댓글),False,5,25.01.17,1236,https://theqoo.net/beauty/3575425493?page=7469,beauty,"얼른확인 ㄱㄱ 2만원이상구매시적용
뷰티전용이야",0
902117,잡담,무신사 카리나 쿠폰 빨리 쓸걸...,False,5,25.01.16,3231,https://theqoo.net/beauty/3574176719?page=7482,beauty,"다운받고 몇몇 브랜드 적용되는거 확인했었는데
지금 보니 적용불가됨...ㅜㅜ",0
901793,스퀘어,마녀공장 갈락 나이아신 에센스 패드 80매 3500원 (무신사),False,16,25.01.15,2061,https://theqoo.net/beauty/3572979847?page=7499,beauty,"사용기한 25년 10월 20일까지래
https://musinsaapp.page.link/yRYvvYeoo2ZNXzSf9",0
901782,잡담,헐 무신사 카리나쿠폰 쁘아 이제 안되나보네...,False,7,25.01.15,1132,https://theqoo.net/beauty/3572919442?page=7499,beauty,웨딩피치 미니증정 생겼길래 가격 좀 올랐지만 사야겠다 싶었는데 카리나쿠폰 안먹히네ㅠㅠㅠㅠㅠ 솜씻너됨,0
901628,잡담,ㅌㅜ크 베이스는 왜 맨날 직잭 쿠폰 적용대상 제외지,False,3,25.01.14,606,https://theqoo.net/beauty/3571915511?page=7507,beauty,"같브랜드 딴제품들은 되는데 쟤만 맨날 제외..
한번 써보고 싶다가도 쿠폰을 막아두니 영원히 후순위로 미루게됨",0
901559,잡담,무신사 주말 30프로 쿠폰 이번주도 하나영?,False,2,25.01.14,758,https://theqoo.net/beauty/3571687528?page=7510,beauty,아는 덬!!,0
901407,잡담,직잭 소진공 쿠폰 한번 더 오면 좋겠다..,False,1,25.01.13,603,https://theqoo.net/beauty/3570995407?page=7518,beauty,간만에 개큰 쿠폰이었는데....,0
901396,잡담,29cm에서 뷰티 30% 쿠폰 주는 이벤트 끝낚나?,False,2,25.01.13,1142,https://theqoo.net/beauty/3570930728?page=7519,beauty,왜 찾아도 없지? 혹시 링크 있는 덬? ( ᵕ̩̩ㅅᵕ̩̩ ),0
901150,잡담,올영 오프라 하라 오특인데 걍 무신사가 낫지??,False,3,25.01.13,1275,https://theqoo.net/beauty/3569659540?page=7531,beauty,27400원임,0
901067,잡담,1. 무명의 더쿠 10:12 무신사 비폴렌2병 19천대 나와 < 사는 법 알려주라,False,6,25.01.12,808,https://theqoo.net/beauty/3569217532?page=7535,beauty,나는 무신사 2.7이 최댄데 어케한거야? 내가 없는 쿠폰이있나ㅜ,0
900876,잡담,무신사 카리나쿠폰 어디서받아ㅜㅜ?,False,5,25.01.11,1533,https://theqoo.net/beauty/3568233909?page=7545,beauty,찾는데 안보여서ㅠ,0
900870,스퀘어,(종료)무신사뷰티카리나 <<<< 무신사 30% 쿠폰 등록해,False,25,25.01.11,4306,https://theqoo.net/beauty/3568202413?page=7545,beauty,스엠콘 있어서 주는 듯,0
900655,잡담,무신사에서 누그레이 립글로스 2개 6690원이야,True,2,25.01.11,1780,https://theqoo.net/beauty/3567219589?page=7556,beauty,,4
900647,잡담,아~~~~ 무신사 살 거 없네,True,7,25.01.11,2321,https://theqoo.net/beauty/3567192684?page=7556,beauty,"""기다리고 있었습니다""""
저번에 똑같은 구성으로 샀다가 반 엄마한테 갈취당함
제 목표는 모든 쿠션에 이 퍼프를 하나씩 넣기입니다",1
900645,잡담,무신사에 페퍼민트 없었나??,False,4,25.01.11,850,https://theqoo.net/beauty/3567182211?page=7556,beauty,엥 얼마전까지 본 것 같은데 왜 안보이지,0
900466,잡담,더샘 새로운 싱글섀도 올영이랑 에이블리만 팔아?,False,0,25.01.10,269,https://theqoo.net/beauty/3566350088?page=7565,beauty,공홈이랑 네이버스토어 말고! 내가 못찾는건지..,0
900431,잡담,직잭 주말 깜짝쿠폰 30% 받아 뷰티페스타 이벤트 페이지에 있음,False,2,25.01.10,1109,https://theqoo.net/beauty/3566239932?page=7567,beauty,ㄱㄱ,0
900307,잡담,다들 직잭 받았어?,False,0,25.01.09,528,https://theqoo.net/beauty/3565773195?page=7573,beauty,부디 자랑해죠 구경하고시포,0
900075,잡담,직잭 삐아 입큰 럭키박스 열렸다,True,1,25.01.09,957,https://theqoo.net/beauty/3564914135?page=7585,beauty,"https://zigzag.kr/events/a9358d6f-c72f-4d7a-babc-f7ac2d6e286f
(리워드 링크 아니고 이벤트 페이지에서 링크 따왔는데 문제 있음 말해쥬)
필요한 덬들 구경 가봐",1
899988,잡담,에이블리 포인트 모아보려고 찾아보는데,True,5,25.01.08,1021,https://theqoo.net/beauty/3564370955?page=7589,beauty,리뷰포 짜다짜,1
899945,잡담,에이블리 포인트 많은 덬들은 앱테크처럼 모았어?,False,5,25.01.08,685,https://theqoo.net/beauty/3564188582?page=7591,beauty,아님 구매를 많이 한건가,0
899894,잡담,직잭 어뮤즈 데이지 왔는데 기획이당,True,2,25.01.08,1188,https://theqoo.net/beauty/3563962406?page=7594,beauty,클세 산거! 근데 ㅋㅋㅋㅋㅋ 아무리봐도 올영 할인 가격표 붙어있었을거 같은 느낌임,1
899884,잡담,무신사 한달 후기 사진 내용 다 다르게 써야 되네ㅋㅋ,False,0,25.01.08,515,https://theqoo.net/beauty/3563924756?page=7594,beauty,처음 썼을 때랑 감상이 달라진 게 없는데요 ㅅㅂ ㅜㅜ 사진 다시 찍어야 되는 건 진짜 에바 아니냐고,0
899864,잡담,ㅇㅂㅌ 직잭배송은 ㄹㅇ 빠르구나,True,2,25.01.08,869,https://theqoo.net/beauty/3563823492?page=7595,beauty,"어제 밤에 시킨거 오늘 와버리네;;
5600원으로 이거 샀음
갑자기 저가격됐길래 띠용해서 구매갈겼는데 그2마넌쿠폰 그거였나봄…
암튼 넘예당 꽤괜!",1
899851,잡담,오늘은 직잭 3천원딜 없었지??,False,1,25.01.08,497,https://theqoo.net/beauty/3563769123?page=7596,beauty,며칠 떴던거 같은데,0
899845,잡담,ㅇㅂㅌ어제 직잭 2만원쿠폰으로 아이라이너 못사서 레그워머 샀는데,False,1,25.01.08,535,https://theqoo.net/beauty/3563751525?page=7596,beauty,이거 생각보다 보온성좋다 ㅋㅋㅋㅋ 와이드핏 바지입고 의자 앉을때 바지 올라오면 발목시려서 사봤는데 대만족 ㅋㅋ 하나에 12000원 넘던데 어제 두개에 5천원대에 삼 개이득 ㅋㅋㅋㅋ,0
899723,잡담,직잭 결제함,True,2,25.01.08,2051,https://theqoo.net/beauty/3563268380?page=7602,beauty,어제 주문취소했던거 새벽에 취소 되었더라고 혹시나하고 들어가봤더니 쿠폰 돌아와 있길래 결제했음,1
899667,잡담,난 이럴때를 대비해서 지그재그 무신사 등등 모든곳에 늘 장바구니를 위시템으로 채워둠,False,14,25.01.07,1529,https://theqoo.net/beauty/3562956891?page=7605,beauty,언제든지 결제할수있지,0
899660,잡담,지그재그 검색해보니까 웬만한 핫딜까페엔 다 퍼졌네,False,5,25.01.07,1469,https://theqoo.net/beauty/3562933570?page=7605,beauty,"자기네 생각보다 너무 많이 발급되서 다 회수한듯...
이럴까봐 한두시간 내에 고르려했는데 그사이 회수되다니ㅠㅠ",0
899649,잡담,직잭 계속 사용한 순서? 사용한 양으로 쿠폰 소진시켜서 뭔가 이번에도 그럴거같긴했음,False,13,25.01.07,1001,https://theqoo.net/beauty/3562906048?page=7606,beauty,고지를 제대로 안한거나 그런건 너무 아쉬운데 그냥 뭔가 그럴거같았음 약간 그 선착순 쿠폰들처럼,0
899648,잡담,직잭 딴거 샀다가 바꾸려고 취소했는데 쿠폰 없어짐...ㅠ,True,3,25.01.07,776,https://theqoo.net/beauty/3562903928?page=7606,beauty,쿠폰 다시 들어왔길래 안심하고 다시 장바구니 담았는데 쿠폰 증발했다ㅠㅠㅠㅠ 취소하지말걸,1
899646,잡담,직잭 일처리 거지같넼ㅋㅋㅋㅋ,False,1,25.01.07,385,https://theqoo.net/beauty/3562902020?page=7606,beauty,"적용되눈 스토어 2천개나 보면서 고르고 있었는데
발급 받은 사람 것도 없애면 어떡함 ㅅㅂ",0
899636,잡담,직잭 쿠폰 선착순인가봐,False,0,25.01.07,230,https://theqoo.net/beauty/3562896057?page=7607,beauty,아까까지 됬는데 사라짐..,0
899631,잡담,직잭 귀걸이 골라줄싸람!!!!!,True,4,25.01.07,627,https://theqoo.net/beauty/3562892475?page=7607,beauty,"1
2
3
4
5
직잭중에 되는귀걸이 별로 없어서  이중에 고르려고
내취향인거중에 덬들이 예쁘다하는거로 살거야",5
899617,잡담,직잭 쿠폰 선착순 소진 아니지..?,False,4,25.01.07,594,https://theqoo.net/beauty/3562861681?page=7607,beauty,걍 기한내에 쓰면 되겄지?,0
899612,잡담,직잭에서 살만한 가루쓰 블러셔나 하라 뭐있을까,False,0,25.01.07,141,https://theqoo.net/beauty/3562856573?page=7608,beauty,"습식은 안모아서뤼
팟타입이랑 습식하라가 많이 나오다보니 살게없네",0
899587,잡담,아 지그재그 뭐라도 사야될거같은데 살게없네,False,4,25.01.07,655,https://theqoo.net/beauty/3562804780?page=7609,beauty,스토어 하나하나 눌러볼수도없고ㅋㅋㅋㅋㅋㅋ,0
899582,잡담,직잭 예전부터 위시던 투크 브러쉬 삼ㅋㅋㅋ,False,4,25.01.07,695,https://theqoo.net/beauty/3562799514?page=7609,beauty,은근 브러쉬류들이 정가주고 사기에는 에이… 누르자 돼서 안 사게 되는데 잘 샀당,0
899577,잡담,여쿨인데 직잭에서 루리디아 플뢰르 살까 아니면,True,10,25.01.07,1168,https://theqoo.net/beauty/3562791083?page=7609,beauty,"투에이엔 러버블을 살까?
플뢰르 지금 쿠폰 먹이면 14000원인데
러버블도 저정도 가격에 구매 가능.........
팔레트에서 버리는 컬러 없이 다 사용 가능한건 러버블인데
루리디아 플뢰르 왜케 예뻐?ㅠㅠㅠㅠㅠㅠㅠ",2
899573,잡담,나새끼 분명 직잭 쿠폰 까먹고 날릴게 뻔해서 급하게 샀다,False,2,25.01.07,392,https://theqoo.net/beauty/3562786144?page=7610,beauty,매드피치 첨 써보는데 어때ㅠㅠ?ㅋㅋㅋㅋㅋㅋ,0
899571,잡담,직잭 라방 투에이앤 세트 가격 ㅇㄸ,True,5,25.01.07,938,https://theqoo.net/beauty/3562779957?page=7610,beauty,증정은 뭐 없는듯.....,1
899564,잡담,직잭 아프지마ㅠㅠ 나 8시 라방 달려야돼ㅠㅠㅠㅠㅠ,False,0,25.01.07,285,https://theqoo.net/beauty/3562763461?page=7610,beauty,사야한단말이야ㅠㅠㅠㅠㅠㅠㅠㅠ,0
899562,잡담,헤라 글로스 걍 무신사에서 사야겠다,False,5,25.01.07,844,https://theqoo.net/beauty/3562763164?page=7610,beauty,라이브 기다려봤는데 아모레나 네이버나 생각보다 그렇게 막 할인하거나 사은품이 빵빵하진 않네 저 정도면 무신사에서 2.5에 사는게 낫겠어,0
899560,잡담,지금 직잭 결제도 안돼??,False,3,25.01.07,557,https://theqoo.net/beauty/3562760451?page=7610,beauty,산거 취소하고 다른거 사려고 하는데 찜하기는 계속 오류나더라,0
899559,잡담,직잭 피씨로 하면 좀 ㄱㅊ,False,0,25.01.07,383,https://theqoo.net/beauty/3562759741?page=7610,beauty,그냥 3초에 한번씩 스페이스바나 엔터 쳐줘야하긴 하는ㄴ데 암튼..,0
899557,잡담,직잭 립제품 산 덬들은 어디서 샀어?,False,2,25.01.07,304,https://theqoo.net/beauty/3562755365?page=7610,beauty,막상 살려니까 고민된다.. 공유해주고 가면 고마워!!,0
899554,잡담,ㅇㅂㅌ직잭서버 ㅈㄴ 노헬씨하네,True,2,25.01.07,754,https://theqoo.net/beauty/3562754661?page=7611,beauty,이거 존나 떠,1
899552,잡담,직잭 아프네,True,2,25.01.07,680,https://theqoo.net/beauty/3562752348?page=7611,beauty,계속 이런거 뜸,1
899545,잡담,직잭은 모레부터 배송와서 다행이다,False,0,25.01.07,153,https://theqoo.net/beauty/3562746013?page=7611,beauty,안그랬으면 나 엄마한테 또 맞았어,0
899543,잡담,직잭 나만 개느려?,False,8,25.01.07,349,https://theqoo.net/beauty/3562743357?page=7611,beauty,하 나만그런건가 자꾸 서비스 이용이 원활하지 않대,0
899540,잡담,직잭 뷰티 어디 어디 회사꺼 되는지 알수 있어??,False,3,25.01.07,698,https://theqoo.net/beauty/3562735446?page=7611,beauty,내가 사고픈건 다 안되서..,0
899538,잡담,어제오늘 소비 알찬데? 삐아랑 아멜리에 직잭,False,3,25.01.07,359,https://theqoo.net/beauty/3562734645?page=7611,beauty,나 배송올거 한바가지야 ㅁㅊ,0
899533,잡담,아멜리 눌렀는데 직잭 샀다,False,0,25.01.07,223,https://theqoo.net/beauty/3562725001?page=7612,beauty,"쓸돈쓸..
쓸 돈은 쓰게 된다...",0
899524,잡담,약간 뻘소리인데 지그재그 앱 어렵지않아..?,False,5,25.01.07,530,https://theqoo.net/beauty/3562707724?page=7612,beauty,"분명 앱자체는 ㅇㅇㅂㄹ보다 잘 깎여진(?)느낌인데
조금 덜 고급(?)스러워도 쓰는건 ㅇㅇㅂㄹ가 훨편함.. ㅜㅜㅜ
지그재그 뭐 찾을때마다 첩첩간중이야.. 메뉴도 너무 많고 뭐가 어딨는지 모르깄음 ㅋㅋ ㅜㅜ",0
899505,잡담,직잭 매드피치 샀다!8900,True,1,25.01.07,1187,https://theqoo.net/beauty/3562679746?page=7613,beauty,매드피치 블로썸은 있는데 너무 하얘서 섞발용으로 타로 샀다 ㅋㅋㅋㅋㅋ 하라랑 브러쉬도 기대된다,1
899497,잡담,직잭 쿠폰 ㅇㄷ서받아?? ㅠㅠ,False,5,25.01.07,777,https://theqoo.net/beauty/3562666888?page=7613,beauty,나만 못찾니,0
899486,잡담,캬캬 직잭쿠폰으로 7200원에 팔레트 샀다,False,5,25.01.07,796,https://theqoo.net/beauty/3562634211?page=7614,beauty,"봄라한테 잘 어울릴거 같다 그래서 기대중..
알려준 덬 고마버",0
899478,스퀘어,지그재그 소진공 쿠폰 받아 25000원 이상 20000원 할인,True,27,25.01.07,5071,https://theqoo.net/beauty/3562597074?page=7614,beauty,"가능한 특정 브랜드가 따로 있나봐
위시 있는 덬들은 해당되는지 확인해봐
+
https://x.com/melaniyozz/status/1876556182934175863",1
899441,잡담,지그재그 이니스프리 럭키박스 끝났어??,True,3,25.01.07,604,https://theqoo.net/beauty/3562436528?page=7616,beauty,븉방글보고 사려는데 지그재그서 안보여ㅜ,1
899345,잡담,직잭에서 이니스프리 럭키박스 하는데 가격 괜찮다,True,2,25.01.07,756,https://theqoo.net/beauty/3562133463?page=7621,beauty,살 덬들은 ㄱㄱ,2
899230,잡담,ㅇㅂㅌ에이블리 포인트 뽑았는데 살거없는덬들아,False,1,25.01.07,975,https://theqoo.net/beauty/3561675665?page=7627,beauty,"베리로 교환해서 웹소나 웹툰봐...
난 사실 둘다 안보는데 그래도 증발하는거 아까워서 교환해둠
아님 AI프로필 만들기 이런것도 있도라",0
899155,잡담,쁘아 비글로우 무신사 런칭된거 2.2만 어때..?,False,1,25.01.06,545,https://theqoo.net/beauty/3561311186?page=7631,beauty,아 파데 여러개 있는디 브러쉬 탐나서 + 무신사 쿠폰 있어서 샀는데 취소할말 고민중...,0
899081,잡담,이니슾 목련엔딩 직잭 단독인가?,False,0,25.01.06,687,https://theqoo.net/beauty/3560817622?page=7634,beauty,나중에도 공홈 안들어오려나...?,0
899073,잡담,브뽑 에이블리도 들어옴,False,5,25.01.06,674,https://theqoo.net/beauty/3560794687?page=7635,beauty,에이블리냐 올영이냐...,0
899048,잡담,에이블리 안 들어가다가 오늘 포인트 뽑았는데,True,11,25.01.06,1433,https://theqoo.net/beauty/3560676609?page=7636,beauty,"이것 뭐예요..?
장바구니 털어야겠다🥰",1
899047,잡담,직잭 쿠폰 25퍼네ㅠ,False,1,25.01.06,799,https://theqoo.net/beauty/3560667724?page=7636,beauty,걍 2만 채우지 말고 살거만 사야지,0
898360,잡담,투에이엔 직잭 7일에 라방 있던데 봄 신상 입고되려나,False,3,25.01.03,572,https://theqoo.net/beauty/3556516934?page=7670,beauty,올영 단독 입점 먼저 하면 꼭 1달 넘게 걸리던데 이번에는 빨리 들어오면 좋겠다,0
898179,잡담,"팁토우 네일은 공홈이랑 올리브영에서만 파나?? 디어에이 / 에이블리, 르멘트 / 지그재그 이렇게던데",False,0,25.01.02,557,https://theqoo.net/beauty/3555464361?page=7679,beauty,무배 + 할인 받아서 사고 싶은데 찾아보니 없네 아는 사람 알려주세용,0
898107,잡담,직잭 특가에 처음 보는 브랜드가 84% 할인하길래 살 뻔 했는데,False,2,25.01.02,1091,https://theqoo.net/beauty/3555131922?page=7683,beauty,9년 전 어느 덬이 페북광고브랜드고 품질 별로라고 남겨준 흔적 보고 누름ㅋㅋ,0
897963,잡담,직잭 이거 가격 어때?,True,4,25.01.01,1360,https://theqoo.net/beauty/3554174156?page=7690,beauty,??,1
897922,잡담,목련엔딩 직잭 단독이면 다른덴 안풀려?,False,1,25.01.01,872,https://theqoo.net/beauty/3553970227?page=7692,beauty,아님 런칭이여서 나중에풀림?,0
897573,잡담,직잭 클리오 프로 아이 팔레트 한남동 아뜰리에 9900원,True,1,24.12.30,1044,https://theqoo.net/beauty/3551595587?page=7710,beauty,"품절 떴었는데 재고 더 들어온 듯
1인 1개 구매",1
897457,잡담,클리오 프아팔 드디어 딱 꽂히는 컬러가 생겼는데 직잭이랑 무신사 다 할인 받아도 비싸네,False,5,24.12.30,2646,https://theqoo.net/beauty/3550758290?page=7715,beauty,1.5 될때까지 기다려주마 ..,0
897455,잡담,직잭 99퍼 쿠폰 할인 좋았는데 끝나니까 아쉽다,False,5,24.12.30,2837,https://theqoo.net/beauty/3550734396?page=7716,beauty,"행사할때는 간절히 사고 싶은게 없어서 잘 쓰는거 쟁였는데
끝나니까 사고 싶은거 생각남ㅠㅠ",0
897438,잡담,무신사 말일에 쿠폰 뿌려?,False,3,24.12.29,943,https://theqoo.net/beauty/3550594263?page=7716,beauty,살 거 있어서 기다렸는데 이번 주말도 없네ㅜㅋㅋ,0
897411,잡담,직잭에서 더페 블러셔 반값 하더라,True,2,24.12.29,1353,https://theqoo.net/beauty/3550433296?page=7718,beauty,"피치사워 있는 라인 ㅇㅇ 4250원 1개도 무배라
무배로 1~2개 찍먹해보고 싶은 덬들 사면 좋을 듯
난 전에 안 산 색들 이번에 사서 드볼함 ㅋㅋㅋ",1
897403,잡담,몰랐는데 지그재그 걍 온라인 올리브영이네 ㅋㅋ,False,5,24.12.29,1745,https://theqoo.net/beauty/3550391594?page=7718,beauty,"근데 할인도 ㅈㄴ 많이 해주고 배송비도 안 받는 ..
전에 삐아에서 땅콩당 살때 지그재즈 단독 컬러라고 해서 신기해 하면서 샀는데 더 넓은 지그재그속 세상이 있었구나 ㅋㅋ",0
897099,잡담,직잭에서 단종된 한남동 아뜰리에 9900에 재고털이 중,False,3,24.12.28,1461,https://theqoo.net/beauty/3548291836?page=7733,beauty,"클리오 페이지 들어가서 이번주 베스트 6위에 있음
무배",0
896848,잡담,직잭에서 팔면 정품 맞겠지?,False,2,24.12.27,1254,https://theqoo.net/beauty/3546503767?page=7746,beauty,"라로슈포제 시카밤 사려는데
후기랑 상세이미지? 보니까 제품에 이름 수정한 듯한 스티커 붙어있는 거 같아서ㅋㅋ
가격도 2.1이라 다른데보다 싼거같아서 결제하려다 망설이는 중..",0
896560,잡담,직잭 너무해...,True,4,24.12.25,1470,https://theqoo.net/beauty/3545021436?page=7760,beauty,이걸 어케함 ㅠ,1
896460,잡담,이니슾 살거있엇는데 하필 직잭 30쿠폰이..안먹히는군...,False,1,24.12.25,350,https://theqoo.net/beauty/3544280197?page=7765,beauty,이럴수가(;´༎ຶД༎ຶ`),0
896398,잡담,직잭 30% 뷰티쿠폰 뿌린다,False,6,24.12.25,1518,https://theqoo.net/beauty/3543927513?page=7768,beauty,받을 덬들 ㄱㄱ,0
896240,잡담,직잭 또 뭐 한다 10시,True,4,24.12.24,962,https://theqoo.net/beauty/3543100206?page=7776,beauty,https://zigzag.kr/events/dd398efd-6920-4219-8314-68c1622aabde,1
896197,잡담,직잭 99프로 성공했다...!!,False,3,24.12.24,807,https://theqoo.net/beauty/3542948794?page=7778,beauty,"처음이야.. 어제 븉덬이 알려준 팁으로 성공해봤어ㅠㅠ
꼭 기기 두개로 하자 덬들아..
아 이걸 3만원일 때 성공했어야했는데ㅠㅠㅋㅋㅋ
다른 븉덬들도 성공하길!!!!!!!!!!!!!!",0
896091,잡담,에이블리 31일까지 24퍼 쿠폰 선착하네??,True,0,24.12.23,696,https://theqoo.net/beauty/3542276476?page=7784,beauty,2시랑 8시라네 필요한 거 있는 덬들 시도해봐 ㅇㅇ,1
895969,잡담,직잭 이천포 끝난거지..?,False,2,24.12.23,780,https://theqoo.net/beauty/3541442493?page=7790,beauty,흑흑.. 그동안고마웎다 직잭아,0
895811,잡담,직잭 밤 10시 중복 쿠폰 사라진거지??,False,2,24.12.22,332,https://theqoo.net/beauty/3540487018?page=7798,beauty,내가 못 찾는거 아니지?,0
895741,잡담,직잭 99퍼 해볼라고 했는데,False,4,24.12.22,971,https://theqoo.net/beauty/3539960511?page=7801,beauty,쿠폰불가 상품 넣어놓음 ㅇㄴ...,0
895583,잡담,직잭 2000포 받는 거 어디로 들어가야 되는지 아는 덬...,False,3,24.12.21,614,https://theqoo.net/beauty/3538482100?page=7809,beauty,"이벤트 10개는 뒤졌는데 발견 못 함.......
바보덬 구제해줄 덬...?",0
895575,잡담,머야 직잭 만원으로 내렸네..?,False,3,24.12.21,1201,https://theqoo.net/beauty/3538425287?page=7810,beauty,"어제까지 99퍼 최대 3만원 할인이었는데 ㅋㅋㅋ
ㅜㅜ",0
895571,잡담,지그재그 짱이당,True,2,24.12.21,1692,https://theqoo.net/beauty/3538394276?page=7810,beauty,"매드피치 팸셀가가 1개 8900원이었는데 그것보다 싸게 삼ㅋㅋㅋㅋ
마일리지 많으면 더 싸게도 나올듯
직잭조아..♡",2
895550,잡담,직잭 3일째 마일리지야,False,1,24.12.21,594,https://theqoo.net/beauty/3538333796?page=7811,beauty,포인트 당일소멸 모르고 한번 날리고🤣,0
895400,잡담,직잭 마일리지 받기 빡세?,False,2,24.12.20,684,https://theqoo.net/beauty/3537483635?page=7818,beauty,괜찮으면 도전해보려고,0
895346,잡담,직잭 선착쿠폰 무통 걸어둔거 취소하면 쿠폰 사라져?,False,4,24.12.20,356,https://theqoo.net/beauty/3537253001?page=7821,beauty,궁금해ㅜㅜ,0
895340,잡담,직잭 99퍼 성공한 덬들 혹시 새고해야돼??,False,2,24.12.20,543,https://theqoo.net/beauty/3537240822?page=7821,beauty,초만있길래 새고안했더니 버튼 활성화 안되던데,0
895210,잡담,직잭 10시 중복할인쿠폰뽑기 있어,False,2,24.12.19,419,https://theqoo.net/beauty/3536735863?page=7828,beauty,이것도 선착순인진 모르겠는데 일단 받자,0
895081,잡담,직잭 이젠 쿠폰도 안 받아지네,False,3,24.12.19,832,https://theqoo.net/beauty/3536028119?page=7834,beauty,눈 앞에서 줄어드는 선착순 인원만 보다 옴,0
894809,잡담,무신사 재입고 알림은 살때까지 오는건가 ㅋㅋㅋㅋ,False,7,24.12.18,885,https://theqoo.net/beauty/3534762343?page=7848,beauty,계속 오네 끄러가야지,0
894801,잡담,직잭 왜 쿠폰도 안받아지냐ㅜㅜ,False,2,24.12.18,528,https://theqoo.net/beauty/3534712583?page=7848,beauty,한명 두명 쿠폰 줄어드는건 보이던데ㅜㅜ,0
894753,잡담,아 직잭 2천포 날린거 이베 생각남,False,1,24.12.18,2126,https://theqoo.net/beauty/3534402425?page=7851,beauty,당일소멸인거 까먹어버렷다ㅜ,0
894726,잡담,직잭 2000포인트 쓸 곳이 없다..,False,4,24.12.17,601,https://theqoo.net/beauty/3534296300?page=7852,beauty,남은 위시는 포인트 써도 쿠팡이 더 쌈ㅠ,0
894696,잡담,무신사도 이제 완전 쿠팡처럼 싯가네 ㅋㅋㅋㅋ,False,7,24.12.17,1652,https://theqoo.net/beauty/3534174021?page=7854,beauty,"아침저녁으로 가격 다를때도 많고
뷰티페스타 전보다 가격 두배 뛴 제품이 있네^^.. 그냥 사둘걸
계속 지켜보다 좀 싸다싶을때 사야겠네.. 세일이 세일이 아닌..",0
894641,잡담,무신사 럭박에 쿠폰 넣어주네,False,1,24.12.17,659,https://theqoo.net/beauty/3533929122?page=7856,beauty,아~~~~~~~ 어쩔 수 없네 진짜~~~~~~~~~~~ 이제 진짜 소비 안 하려고 핶는데~~~~~~~~~ 아 곤란하네 진짜~~~~~~~~~~~~~,0
894538,잡담,아니 직잭 99 ㄹㅇ 5초컷인듯,False,6,24.12.17,948,https://theqoo.net/beauty/3533456059?page=7861,beauty,받고 바로 장바구니 들어갔는데 없음,0
894516,잡담,10시 직잭 2천포 받장,False,7,24.12.17,799,https://theqoo.net/beauty/3533330884?page=7863,beauty,https://zigzag.kr/events/0dd15159-a672-4fcb-8000-7d23a7dfcba6#eS2xz_Jn,0
894452,잡담,지금 무신사 뷰티 쿠폰 20프로 주는거,False,2,24.12.16,873,https://theqoo.net/beauty/3532984982?page=7866,beauty,주말되면 뭐 더 주고 이런거 있어...?,0
894294,잡담,직잭 99% 쿠폰은 뷰티는 ㄴㄴ고 패션만이야?,False,1,24.12.16,510,https://theqoo.net/beauty/3532182542?page=7874,beauty,??,0
894286,잡담,직잭 99% 쿠폰 개빡세네..,False,5,24.12.16,913,https://theqoo.net/beauty/3532163624?page=7874,beauty,담았는데 결제하려니 다들 후딱 결제부터 갈긴 건지 사라짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ,0
